Week,ASP*,Total Volume,4046,4225,4770,Total Bagged,Sml Bagged,Lrg Bagged,XLrg Bagged,region,type,year
7/9/2017,$1.61,2453,0,1551,0,902,12,890,0,Louisville,Organic,2017
7/2/2017,$1.26,5513,0,1339,0,4175,30,4144,0,Louisville,Organic,2017
6/25/2017,$1.45,4521,0,1491,0,3030,10,3020,0,Louisville,Organic,2017
6/18/2017,$1.19,4866,0,1422,0,3444,7,3438,0,Louisville,Organic,2017
6/11/2017,$1.00,6507,0,1633,0,4874,50,4824,0,Louisville,Organic,2017
6/4/2017,$1.34,4418,0,1506,0,2912,457,2455,0,Louisville,Organic,2017
5/28/2017,$1.32,4452,0,1185,0,3267,763,2503,0,Louisville,Organic,2017
5/21/2017,$1.29,4745,0,1201,0,3544,578,2967,0,Louisville,Organic,2017
5/14/2017,$1.15,5722,0,1189,0,4533,621,3912,0,Louisville,Organic,2017
5/7/2017,$1.48,3515,0,1570,0,1945,446,1499,0,Louisville,Organic,2017
4/30/2017,$1.40,5166,0,1640,0,3527,234,3292,0,Louisville,Organic,2017
4/23/2017,$1.59,3344,0,1507,0,1837,337,1500,0,Louisville,Organic,2017
4/16/2017,$1.34,4904,6,1948,0,2951,752,2199,0,Louisville,Organic,2017
4/9/2017,$1.91,2026,0,1553,0,473,326,147,0,Louisville,Organic,2017
4/2/2017,$1.38,3166,0,1676,0,1490,390,1100,0,Louisville,Organic,2017
3/26/2017,$0.74,6460,15,1355,0,5090,386,4705,0,Louisville,Organic,2017
3/19/2017,$0.95,4433,16,1395,0,3022,372,2650,0,Louisville,Organic,2017
3/12/2017,$0.65,7708,6,1362,0,6340,273,6067,0,Louisville,Organic,2017
3/5/2017,$0.56,9802,9,1302,0,8490,307,8184,0,Louisville,Organic,2017
2/26/2017,$0.77,5482,12,1257,0,4213,402,3811,0,Louisville,Organic,2017
2/19/2017,$0.56,10571,0,1278,0,9294,288,9006,0,Louisville,Organic,2017
2/12/2017,$0.80,5289,4,1260,0,4025,313,3711,0,Louisville,Organic,2017
2/5/2017,$1.36,2109,0,992,0,1117,441,676,0,Louisville,Organic,2017
1/29/2017,$1.45,1470,0,938,0,532,193,339,0,Louisville,Organic,2017
1/22/2017,$1.31,2098,0,1006,0,1091,537,555,0,Louisville,Organic,2017
1/15/2017,$1.60,1959,14,1319,0,627,627,0,0,Louisville,Organic,2017
1/8/2017,$1.55,1823,0,1158,0,665,657,8,0,Louisville,Organic,2017
1/1/2017,$1.59,1914,5,1395,0,513,513,0,0,Louisville,Organic,2017
12/31/2017,$1.48,6519,25,333,0,6160,6148,13,0,Miami/Ft. Lauderdale,Organic,2017
12/24/2017,$1.59,8463,89,721,0,7653,6897,756,0,Miami/Ft. Lauderdale,Organic,2017
12/17/2017,$1.59,8487,233,636,0,7618,7028,590,0,Miami/Ft. Lauderdale,Organic,2017
12/10/2017,$1.48,5326,32,265,0,5029,5024,4,0,Miami/Ft. Lauderdale,Organic,2017
12/3/2017,$1.58,5302,51,398,0,4854,4837,17,0,Miami/Ft. Lauderdale,Organic,2017
11/26/2017,$1.67,6302,96,606,0,5600,5129,471,0,Miami/Ft. Lauderdale,Organic,2017
11/19/2017,$1.63,5873,61,490,0,5322,5228,94,0,Miami/Ft. Lauderdale,Organic,2017
11/12/2017,$1.94,6564,127,909,0,5528,4652,876,0,Miami/Ft. Lauderdale,Organic,2017
11/5/2017,$1.96,6103,65,911,0,5127,4227,901,0,Miami/Ft. Lauderdale,Organic,2017
10/29/2017,$1.84,5596,33,425,0,5138,4909,229,0,Miami/Ft. Lauderdale,Organic,2017
10/22/2017,$2.19,4842,139,728,0,3975,3069,906,0,Miami/Ft. Lauderdale,Organic,2017
10/15/2017,$2.62,1100,25,385,0,690,658,33,0,Miami/Ft. Lauderdale,Organic,2017
10/8/2017,$1.97,3758,99,435,0,3224,3221,3,0,Miami/Ft. Lauderdale,Organic,2017
10/1/2017,$2.09,2976,33,446,0,2497,2497,0,0,Miami/Ft. Lauderdale,Organic,2017
9/24/2017,$1.90,2979,29,319,0,2630,2630,0,0,Miami/Ft. Lauderdale,Organic,2017
9/17/2017,$1.76,1306,44,15,0,1247,1247,0,0,Miami/Ft. Lauderdale,Organic,2017
9/10/2017,$1.74,3300,30,8,0,3261,3258,3,0,Miami/Ft. Lauderdale,Organic,2017
9/3/2017,$1.67,2648,36,3,0,2609,2602,7,0,Miami/Ft. Lauderdale,Organic,2017
8/27/2017,$1.55,3393,15,3,0,3376,3376,0,0,Miami/Ft. Lauderdale,Organic,2017
8/20/2017,$1.48,4570,26,21,0,4523,4523,0,0,Miami/Ft. Lauderdale,Organic,2017
8/13/2017,$1.47,4137,16,29,0,4091,4088,3,0,Miami/Ft. Lauderdale,Organic,2017
8/6/2017,$1.50,4140,12,44,0,4084,4073,11,0,Miami/Ft. Lauderdale,Organic,2017
7/30/2017,$1.38,4636,11,17,0,4608,4608,0,0,Miami/Ft. Lauderdale,Organic,2017
7/23/2017,$1.41,4955,22,27,0,4905,4902,3,0,Miami/Ft. Lauderdale,Organic,2017
7/16/2017,$1.44,5473,7,15,0,5452,5448,3,0,Miami/Ft. Lauderdale,Organic,2017
7/9/2017,$1.76,4404,89,521,0,3794,3791,3,0,Miami/Ft. Lauderdale,Organic,2017
7/2/2017,$1.92,6242,268,1710,0,4264,4257,7,0,Miami/Ft. Lauderdale,Organic,2017
6/25/2017,$2.02,5275,325,1885,0,3064,3061,3,0,Miami/Ft. Lauderdale,Organic,2017
6/18/2017,$1.88,6481,305,1511,0,4665,4665,0,0,Miami/Ft. Lauderdale,Organic,2017
6/11/2017,$1.89,6104,838,251,0,5016,5016,0,0,Miami/Ft. Lauderdale,Organic,2017
6/4/2017,$1.97,5428,1071,140,0,4218,4216,2,0,Miami/Ft. Lauderdale,Organic,2017
5/28/2017,$1.88,6001,1097,87,0,4817,4816,2,0,Miami/Ft. Lauderdale,Organic,2017
5/21/2017,$1.58,6177,516,81,0,5580,4807,774,0,Miami/Ft. Lauderdale,Organic,2017
5/14/2017,$1.42,5883,280,85,0,5518,3847,1672,0,Miami/Ft. Lauderdale,Organic,2017
5/7/2017,$2.08,3543,838,74,0,2631,1938,693,0,Miami/Ft. Lauderdale,Organic,2017
4/30/2017,$2.40,3478,1154,62,0,2261,2250,11,0,Miami/Ft. Lauderdale,Organic,2017
4/23/2017,$2.36,4011,1363,71,0,2577,2540,37,0,Miami/Ft. Lauderdale,Organic,2017
4/16/2017,$2.81,3197,738,70,0,2389,1481,908,0,Miami/Ft. Lauderdale,Organic,2017
4/9/2017,$2.32,3749,318,26,0,3405,1366,2040,0,Miami/Ft. Lauderdale,Organic,2017
4/2/2017,$2.03,4160,546,36,0,3577,1622,1955,0,Miami/Ft. Lauderdale,Organic,2017
3/26/2017,$1.74,5831,1352,125,0,4354,4250,104,0,Miami/Ft. Lauderdale,Organic,2017
3/19/2017,$2.59,2428,1224,96,0,1108,1108,0,0,Miami/Ft. Lauderdale,Organic,2017
3/12/2017,$3.05,2068,1044,77,0,947,927,20,0,Miami/Ft. Lauderdale,Organic,2017
3/5/2017,$2.47,3584,1074,129,0,2381,1372,1009,0,Miami/Ft. Lauderdale,Organic,2017
2/26/2017,$2.43,3102,1208,66,0,1828,1189,639,0,Miami/Ft. Lauderdale,Organic,2017
2/19/2017,$1.65,5304,846,49,0,4409,3647,762,0,Miami/Ft. Lauderdale,Organic,2017
2/12/2017,$1.29,5967,295,8,0,5664,4158,1506,0,Miami/Ft. Lauderdale,Organic,2017
2/5/2017,$1.41,3627,398,4,0,3224,1156,2069,0,Miami/Ft. Lauderdale,Organic,2017
1/29/2017,$1.23,4473,255,8,0,4209,2086,2124,0,Miami/Ft. Lauderdale,Organic,2017
1/22/2017,$1.19,5888,222,12,0,5654,3728,1926,0,Miami/Ft. Lauderdale,Organic,2017
1/15/2017,$1.19,7707,297,12,0,7398,5117,2281,0,Miami/Ft. Lauderdale,Organic,2017
1/8/2017,$1.23,6214,421,7,0,5786,3260,2526,0,Miami/Ft. Lauderdale,Organic,2017
1/1/2017,$1.21,5254,291,20,0,4943,1970,2973,0,Miami/Ft. Lauderdale,Organic,2017
12/31/2017,$1.60,152400,2528,37771,862,111238,102542,8696,0,MIDSOUTH,Organic,2017
12/24/2017,$1.67,131240,2544,33564,712,94420,86520,7900,0,MIDSOUTH,Organic,2017
12/17/2017,$1.66,129899,2762,34831,640,91666,80650,11017,0,MIDSOUTH,Organic,2017
12/10/2017,$1.61,140885,3274,33388,676,103547,97647,5901,0,MIDSOUTH,Organic,2017
12/3/2017,$1.66,131589,2948,38442,760,89438,85849,3590,0,MIDSOUTH,Organic,2017
11/26/2017,$1.75,117915,2274,31229,554,83859,80659,3200,0,MIDSOUTH,Organic,2017
11/19/2017,$1.82,108988,2267,33848,488,72386,70590,1796,0,MIDSOUTH,Organic,2017
11/12/2017,$1.82,131021,2436,32888,627,95066,89572,5494,0,MIDSOUTH,Organic,2017
11/5/2017,$1.85,137573,3561,36025,678,97301,91436,5865,0,MIDSOUTH,Organic,2017
10/29/2017,$1.80,156849,2449,34604,619,119177,110757,8420,0,MIDSOUTH,Organic,2017
10/22/2017,$1.80,168429,2402,39859,607,125562,115932,9629,0,MIDSOUTH,Organic,2017
10/15/2017,$1.84,174355,2928,35554,556,135316,127686,7630,0,MIDSOUTH,Organic,2017
10/8/2017,$1.87,176219,4377,35185,566,136088,131997,4091,0,MIDSOUTH,Organic,2017
10/1/2017,$1.99,149031,4351,33502,592,110586,101954,8632,0,MIDSOUTH,Organic,2017
9/24/2017,$1.91,176556,4036,34545,517,137449,115927,21521,0,MIDSOUTH,Organic,2017
9/17/2017,$1.93,158624,3307,36351,628,118337,102794,15543,0,MIDSOUTH,Organic,2017
9/10/2017,$2.03,168954,4000,37303,622,127029,112343,14686,0,MIDSOUTH,Organic,2017
9/3/2017,$2.13,167349,6816,41002,841,118691,100375,18315,0,MIDSOUTH,Organic,2017
8/27/2017,$2.17,141033,6350,41162,688,92834,81240,11593,0,MIDSOUTH,Organic,2017
8/20/2017,$2.02,138392,3384,40533,661,93811,84139,9673,0,MIDSOUTH,Organic,2017
8/13/2017,$1.85,129688,2792,38100,837,87959,85427,2532,0,MIDSOUTH,Organic,2017
8/6/2017,$1.88,147783,3191,45906,872,97806,86646,11160,0,MIDSOUTH,Organic,2017
7/30/2017,$1.68,143257,3072,44214,991,94977,80259,14718,0,MIDSOUTH,Organic,2017
7/23/2017,$1.57,176562,2369,49706,1107,123369,103898,19471,0,MIDSOUTH,Organic,2017
7/16/2017,$1.69,140881,2458,44872,1240,92311,78626,13685,0,MIDSOUTH,Organic,2017
7/9/2017,$1.88,109428,3115,50541,1283,54489,35709,18780,0,MIDSOUTH,Organic,2017
7/2/2017,$1.78,120459,2775,52196,1322,64167,34039,30128,0,MIDSOUTH,Organic,2017
6/25/2017,$1.75,125035,2568,50701,1148,70619,38194,32425,0,MIDSOUTH,Organic,2017
6/18/2017,$1.73,127794,3304,56369,1271,66850,36431,30419,0,MIDSOUTH,Organic,2017
6/11/2017,$1.61,150302,3920,51399,1205,93779,45392,48387,0,MIDSOUTH,Organic,2017
6/4/2017,$1.85,127811,3977,55616,1415,66803,33347,33457,0,MIDSOUTH,Organic,2017
5/28/2017,$1.91,129046,4062,52095,1611,71279,36140,35139,0,MIDSOUTH,Organic,2017
5/21/2017,$1.90,116850,3719,48347,1603,63181,35446,27735,0,MIDSOUTH,Organic,2017
5/14/2017,$1.76,133423,3777,55201,1955,72490,38042,34449,0,MIDSOUTH,Organic,2017
5/7/2017,$1.96,111062,2964,48571,1705,57823,35662,22161,0,MIDSOUTH,Organic,2017
4/30/2017,$1.96,117716,4131,51699,1539,60347,36527,23820,0,MIDSOUTH,Organic,2017
4/23/2017,$2.03,107165,3841,50474,1387,51464,36181,15283,0,MIDSOUTH,Organic,2017
4/16/2017,$1.68,132011,4341,57599,2526,67545,39491,28055,0,MIDSOUTH,Organic,2017
4/9/2017,$1.50,137963,3866,54711,2286,77101,34323,42778,0,MIDSOUTH,Organic,2017
4/2/2017,$1.67,129500,4586,58475,2228,64211,36145,28065,0,MIDSOUTH,Organic,2017
3/26/2017,$1.41,139275,4177,50393,2225,82480,31878,50602,0,MIDSOUTH,Organic,2017
3/19/2017,$1.59,97031,3900,42658,1815,48658,28803,19854,0,MIDSOUTH,Organic,2017
3/12/2017,$1.35,121870,3841,42071,1856,74101,34492,39610,0,MIDSOUTH,Organic,2017
3/5/2017,$1.02,156551,4472,38267,1458,112355,31239,81115,0,MIDSOUTH,Organic,2017
2/26/2017,$1.12,139908,3922,41022,1850,93115,33736,59379,0,MIDSOUTH,Organic,2017
2/19/2017,$1.14,148185,4326,48328,1889,93643,32456,61186,0,MIDSOUTH,Organic,2017
2/12/2017,$1.21,129193,3449,41590,1599,82555,35083,47473,0,MIDSOUTH,Organic,2017
2/5/2017,$1.49,101148,3677,42153,1526,53792,39453,14339,0,MIDSOUTH,Organic,2017
1/29/2017,$1.54,95499,3428,45235,2049,44787,33303,11484,0,MIDSOUTH,Organic,2017
1/22/2017,$1.49,96918,2981,38351,1985,53601,39758,13842,0,MIDSOUTH,Organic,2017
1/15/2017,$1.67,88280,3414,43795,2191,38879,37053,1826,0,MIDSOUTH,Organic,2017
1/8/2017,$1.61,90504,3638,41243,2265,43358,40879,2479,0,MIDSOUTH,Organic,2017
1/1/2017,$1.72,72288,3354,36091,1814,31030,29203,1827,0,MIDSOUTH,Organic,2017
12/31/2017,$1.52,7099,52,1536,0,5511,3056,2455,0,Nashville,Organic,2017
12/24/2017,$1.56,7151,70,2171,0,4910,3147,1763,0,Nashville,Organic,2017
12/17/2017,$1.62,6706,42,1899,0,4766,2612,2153,0,Nashville,Organic,2017
12/10/2017,$1.59,5477,19,1730,0,3728,2377,1351,0,Nashville,Organic,2017
12/3/2017,$1.59,4985,49,1937,0,2998,2230,768,0,Nashville,Organic,2017
11/26/2017,$1.57,5632,50,1863,0,3719,2667,1052,0,Nashville,Organic,2017
11/19/2017,$1.61,5135,51,2032,0,3051,2376,675,0,Nashville,Organic,2017
11/12/2017,$1.74,5834,58,1861,0,3914,2233,1681,0,Nashville,Organic,2017
11/5/2017,$1.71,6330,73,1958,0,4300,3132,1168,0,Nashville,Organic,2017
10/29/2017,$1.76,7350,76,2572,0,4703,2957,1746,0,Nashville,Organic,2017
10/22/2017,$1.78,8716,58,3126,0,5532,2340,3192,0,Nashville,Organic,2017
10/15/2017,$1.96,7546,67,2947,0,4531,2568,1964,0,Nashville,Organic,2017
10/8/2017,$2.17,7072,61,2903,0,4107,2453,1654,0,Nashville,Organic,2017
10/1/2017,$2.22,8230,89,2826,0,5315,3217,2098,0,Nashville,Organic,2017
9/24/2017,$2.24,8918,104,2500,0,6313,1602,4711,0,Nashville,Organic,2017
9/17/2017,$2.19,8579,117,2557,0,5905,1778,4126,0,Nashville,Organic,2017
9/10/2017,$2.15,9103,94,2782,0,6227,2483,3744,0,Nashville,Organic,2017
9/3/2017,$2.04,8629,167,2919,0,5543,1631,3913,0,Nashville,Organic,2017
8/27/2017,$1.89,9333,121,2952,0,6261,3247,3013,0,Nashville,Organic,2017
8/20/2017,$1.84,7240,80,2885,0,4275,1925,2350,0,Nashville,Organic,2017
8/13/2017,$1.61,4739,25,2387,0,2327,1739,588,0,Nashville,Organic,2017
8/6/2017,$1.54,8077,71,2678,0,5328,2337,2991,0,Nashville,Organic,2017
7/30/2017,$1.50,8654,55,2881,0,5718,2458,3261,0,Nashville,Organic,2017
7/23/2017,$1.43,11898,39,3771,0,8088,3353,4735,0,Nashville,Organic,2017
7/16/2017,$1.54,8490,53,3594,0,4844,1708,3136,0,Nashville,Organic,2017
7/9/2017,$1.49,6879,104,3659,0,3117,1834,1283,0,Nashville,Organic,2017
7/2/2017,$1.20,12498,163,3207,0,9128,1961,7167,0,Nashville,Organic,2017
6/25/2017,$1.27,11077,94,2957,0,8026,2124,5901,0,Nashville,Organic,2017
6/18/2017,$1.16,12362,147,3632,0,8584,2084,6500,0,Nashville,Organic,2017
6/11/2017,$1.15,13829,381,3322,0,10127,1732,8395,0,Nashville,Organic,2017
6/4/2017,$1.14,10578,350,3197,0,7031,502,6528,0,Nashville,Organic,2017
5/28/2017,$1.16,8677,436,2258,0,5984,341,5642,0,Nashville,Organic,2017
5/21/2017,$1.20,9282,359,2468,0,6456,591,5864,0,Nashville,Organic,2017
5/14/2017,$0.87,16266,556,2649,0,13061,213,12848,0,Nashville,Organic,2017
5/7/2017,$1.22,6217,191,2222,0,3804,217,3587,0,Nashville,Organic,2017
4/30/2017,$1.14,11100,387,2926,0,7786,193,7594,0,Nashville,Organic,2017
4/23/2017,$1.43,7064,582,3205,0,3277,158,3119,0,Nashville,Organic,2017
4/16/2017,$1.14,8448,475,3050,0,4923,248,4675,0,Nashville,Organic,2017
4/9/2017,$1.53,5341,573,2987,0,1781,1123,658,0,Nashville,Organic,2017
4/2/2017,$1.17,6337,419,2524,0,3394,490,2904,0,Nashville,Organic,2017
3/26/2017,$0.77,9755,422,1987,0,7346,218,7128,0,Nashville,Organic,2017
3/19/2017,$0.92,5986,341,2019,0,3626,98,3529,0,Nashville,Organic,2017
3/12/2017,$0.61,11559,523,1919,0,9117,67,9050,0,Nashville,Organic,2017
3/5/2017,$0.51,17135,482,1790,0,14863,123,14741,0,Nashville,Organic,2017
2/26/2017,$0.68,10921,330,2415,0,8175,115,8060,0,Nashville,Organic,2017
2/19/2017,$0.67,13535,285,2311,0,10939,120,10819,0,Nashville,Organic,2017
2/12/2017,$0.66,13802,337,2693,0,10772,196,10576,0,Nashville,Organic,2017
2/5/2017,$1.16,4306,338,2130,0,1837,57,1781,0,Nashville,Organic,2017
1/29/2017,$1.41,3255,296,1977,0,981,78,903,0,Nashville,Organic,2017
1/22/2017,$0.86,6627,173,2288,0,4167,58,4109,0,Nashville,Organic,2017
1/15/2017,$1.54,2962,239,2018,0,705,74,631,0,Nashville,Organic,2017
1/8/2017,$1.53,3166,209,2389,0,568,62,505,0,Nashville,Organic,2017
1/1/2017,$1.53,3749,211,3089,0,450,62,387,0,Nashville,Organic,2017
12/31/2017,$1.44,5341,215,115,0,5011,4877,134,0,New Orleans/Mobile,Organic,2017
12/24/2017,$1.45,5575,124,54,0,5397,5117,280,0,New Orleans/Mobile,Organic,2017
12/17/2017,$1.37,5789,70,80,0,5640,5633,7,0,New Orleans/Mobile,Organic,2017
12/10/2017,$1.40,5489,141,48,0,5300,5293,7,0,New Orleans/Mobile,Organic,2017
12/3/2017,$1.46,5650,86,149,0,5415,5226,189,0,New Orleans/Mobile,Organic,2017
11/26/2017,$1.44,4942,87,65,0,4789,4549,241,0,New Orleans/Mobile,Organic,2017
11/19/2017,$1.49,6682,79,209,0,6394,6092,301,0,New Orleans/Mobile,Organic,2017
11/12/2017,$1.64,5812,81,112,0,5620,5589,31,0,New Orleans/Mobile,Organic,2017
11/5/2017,$1.70,5876,110,93,0,5673,5123,550,0,New Orleans/Mobile,Organic,2017
10/29/2017,$1.70,6088,89,154,0,5845,5561,284,0,New Orleans/Mobile,Organic,2017
10/22/2017,$1.60,3457,83,125,0,3248,3234,13,0,New Orleans/Mobile,Organic,2017
10/15/2017,$1.55,2173,253,100,0,1820,1817,3,0,New Orleans/Mobile,Organic,2017
10/8/2017,$1.69,2403,208,73,0,2121,2111,10,0,New Orleans/Mobile,Organic,2017
10/1/2017,$1.97,3769,207,135,0,3426,3269,157,0,New Orleans/Mobile,Organic,2017
9/24/2017,$1.89,6852,156,218,0,6478,5657,821,0,New Orleans/Mobile,Organic,2017
9/17/2017,$1.89,6312,313,179,0,5819,5023,796,0,New Orleans/Mobile,Organic,2017
9/10/2017,$1.63,6602,249,126,0,6227,5805,423,0,New Orleans/Mobile,Organic,2017
9/3/2017,$1.50,7149,223,202,0,6724,6707,17,0,New Orleans/Mobile,Organic,2017
8/27/2017,$1.50,7632,163,338,0,7132,7128,3,0,New Orleans/Mobile,Organic,2017
8/20/2017,$1.35,6866,252,297,0,6318,6314,3,0,New Orleans/Mobile,Organic,2017
8/13/2017,$1.20,8220,165,93,0,7962,7946,17,0,New Orleans/Mobile,Organic,2017
8/6/2017,$1.18,6995,129,71,0,6794,6781,13,0,New Orleans/Mobile,Organic,2017
7/30/2017,$1.25,5816,229,119,0,5469,5459,10,0,New Orleans/Mobile,Organic,2017
7/23/2017,$1.28,2327,103,56,0,2169,2162,7,0,New Orleans/Mobile,Organic,2017
7/16/2017,$1.23,5447,158,128,0,5161,5158,3,0,New Orleans/Mobile,Organic,2017
7/9/2017,$1.76,1942,104,367,0,1471,1461,10,0,New Orleans/Mobile,Organic,2017
7/2/2017,$1.89,2700,183,838,0,1679,1662,17,0,New Orleans/Mobile,Organic,2017
6/25/2017,$1.91,1283,65,473,0,745,738,7,0,New Orleans/Mobile,Organic,2017
6/18/2017,$2.32,937,103,680,0,153,150,3,0,New Orleans/Mobile,Organic,2017
6/11/2017,$2.19,515,400,6,0,109,106,3,0,New Orleans/Mobile,Organic,2017
6/4/2017,$2.12,1179,417,0,0,762,762,0,0,New Orleans/Mobile,Organic,2017
5/28/2017,$1.88,2367,367,0,0,2000,1695,305,0,New Orleans/Mobile,Organic,2017
5/21/2017,$2.10,1834,537,24,0,1274,1095,179,0,New Orleans/Mobile,Organic,2017
5/14/2017,$1.96,1746,901,0,0,845,745,100,0,New Orleans/Mobile,Organic,2017
5/7/2017,$1.57,3723,353,0,0,3370,2419,951,0,New Orleans/Mobile,Organic,2017
4/30/2017,$1.95,634,228,24,0,382,382,0,0,New Orleans/Mobile,Organic,2017
4/23/2017,$1.74,2924,295,12,0,2617,2617,0,0,New Orleans/Mobile,Organic,2017
4/16/2017,$1.63,4994,213,0,0,4781,4280,501,0,New Orleans/Mobile,Organic,2017
4/9/2017,$1.63,5498,282,0,0,5216,4708,509,0,New Orleans/Mobile,Organic,2017
4/2/2017,$1.55,6540,294,0,0,6246,5485,762,0,New Orleans/Mobile,Organic,2017
3/26/2017,$1.60,3838,233,0,0,3605,3380,225,0,New Orleans/Mobile,Organic,2017
3/19/2017,$1.44,1517,84,0,0,1434,904,530,0,New Orleans/Mobile,Organic,2017
3/12/2017,$1.45,3782,369,0,0,3413,2462,952,0,New Orleans/Mobile,Organic,2017
3/5/2017,$1.45,4349,429,0,0,3920,3487,433,0,New Orleans/Mobile,Organic,2017
2/26/2017,$1.33,5745,152,6,0,5587,5155,432,0,New Orleans/Mobile,Organic,2017
2/19/2017,$1.33,5160,139,0,0,5021,4831,190,0,New Orleans/Mobile,Organic,2017
2/12/2017,$1.33,6426,255,0,0,6171,5928,244,0,New Orleans/Mobile,Organic,2017
2/5/2017,$1.35,3382,326,6,0,3049,1875,1175,0,New Orleans/Mobile,Organic,2017
1/29/2017,$1.30,2939,129,0,0,2810,1861,949,0,New Orleans/Mobile,Organic,2017
1/22/2017,$1.31,4028,190,6,0,3832,2815,1017,0,New Orleans/Mobile,Organic,2017
1/15/2017,$1.30,3873,101,12,0,3760,2775,985,0,New Orleans/Mobile,Organic,2017
1/8/2017,$1.26,5078,190,0,0,4888,3310,1579,0,New Orleans/Mobile,Organic,2017
1/1/2017,$1.30,2818,126,12,0,2681,1948,733,0,New Orleans/Mobile,Organic,2017
12/31/2017,$1.83,69777,6476,16996,135,46170,46168,2,0,New York,Organic,2017
12/24/2017,$1.85,74780,9008,20287,242,45243,45131,112,0,New York,Organic,2017
12/17/2017,$1.84,75462,7786,22016,96,45564,44573,992,0,New York,Organic,2017
12/10/2017,$1.79,79929,8728,19911,103,51188,50817,371,0,New York,Organic,2017
12/3/2017,$1.81,95300,14732,35840,73,44655,43868,787,0,New York,Organic,2017
11/26/2017,$2.02,63156,5281,14350,178,43347,43299,48,0,New York,Organic,2017
11/19/2017,$2.07,68467,5986,16316,102,46063,46016,48,0,New York,Organic,2017
11/12/2017,$2.05,74313,5950,17740,170,50453,50267,187,0,New York,Organic,2017
11/5/2017,$2.05,71501,5540,17479,119,48363,48214,148,0,New York,Organic,2017
10/29/2017,$2.11,70882,5302,19352,85,46143,46069,74,0,New York,Organic,2017
10/22/2017,$2.08,70273,5761,17860,73,46579,46411,167,0,New York,Organic,2017
10/15/2017,$2.09,69241,6709,14019,101,48413,48266,148,0,New York,Organic,2017
10/8/2017,$2.06,67167,6354,16665,133,44015,43894,121,0,New York,Organic,2017
10/1/2017,$2.04,63623,5061,14783,90,43690,43667,22,0,New York,Organic,2017
9/24/2017,$2.06,70365,5245,22378,77,42665,42665,0,0,New York,Organic,2017
9/17/2017,$2.08,70931,4879,23575,12,42465,42465,0,0,New York,Organic,2017
9/10/2017,$2.07,90179,5734,28472,57,55916,55916,0,0,New York,Organic,2017
9/3/2017,$2.14,82176,8611,29308,234,44024,44024,0,0,New York,Organic,2017
8/27/2017,$2.13,73866,4774,24947,93,44051,44051,0,0,New York,Organic,2017
8/20/2017,$1.85,107275,11650,43214,150,52261,52261,0,0,New York,Organic,2017
8/13/2017,$2.07,73310,4392,21954,235,46729,46723,6,0,New York,Organic,2017
8/6/2017,$1.91,72075,3899,18435,158,49582,49486,96,0,New York,Organic,2017
7/30/2017,$1.88,71036,3408,17678,286,49665,49656,8,0,New York,Organic,2017
7/23/2017,$1.85,87888,5573,20491,1315,60509,60473,36,0,New York,Organic,2017
7/16/2017,$1.79,80280,7856,19545,2330,50548,50548,0,0,New York,Organic,2017
7/9/2017,$2.48,59564,3895,21116,1931,32621,32621,0,0,New York,Organic,2017
7/2/2017,$2.44,63800,5740,25935,1806,30320,30320,0,0,New York,Organic,2017
6/25/2017,$2.36,68543,5994,27973,1229,33347,33342,5,0,New York,Organic,2017
6/18/2017,$1.91,166308,32342,94247,278,39442,38126,1315,0,New York,Organic,2017
6/11/2017,$2.39,81679,9032,33482,685,38480,37772,708,0,New York,Organic,2017
6/4/2017,$2.06,112813,17823,52648,1179,41163,39893,1270,0,New York,Organic,2017
5/28/2017,$2.38,76002,6138,30135,630,39099,38971,128,0,New York,Organic,2017
5/21/2017,$2.39,70664,6849,27571,1575,34668,34668,0,0,New York,Organic,2017
5/14/2017,$2.41,71188,6758,25947,2033,36450,36450,0,0,New York,Organic,2017
5/7/2017,$2.34,88625,8040,35367,1665,43553,43553,0,0,New York,Organic,2017
4/30/2017,$1.90,156251,32215,82984,1917,39135,39135,0,0,New York,Organic,2017
4/23/2017,$2.23,73975,6752,33878,1022,32322,32298,24,0,New York,Organic,2017
4/16/2017,$1.90,126408,21907,72571,211,31720,31328,392,0,New York,Organic,2017
4/9/2017,$2.22,69388,8495,34732,166,25996,25957,39,0,New York,Organic,2017
4/2/2017,$1.86,140040,28191,80970,128,30751,30717,34,0,New York,Organic,2017
3/26/2017,$2.18,87897,12071,41311,91,34425,34342,83,0,New York,Organic,2017
3/19/2017,$1.86,147249,30271,85793,114,31070,30833,237,0,New York,Organic,2017
3/12/2017,$2.26,93329,9963,40186,162,43017,43017,0,0,New York,Organic,2017
3/5/2017,$1.81,121542,20889,66846,235,33572,33383,189,0,New York,Organic,2017
2/26/2017,$1.77,91212,14209,48449,164,28391,28123,268,0,New York,Organic,2017
2/19/2017,$1.36,420411,100285,288954,366,30805,29223,1582,0,New York,Organic,2017
2/12/2017,$1.98,59839,7402,22697,514,29225,28971,254,0,New York,Organic,2017
2/5/2017,$2.03,58560,7829,20624,198,29909,29581,328,0,New York,Organic,2017
1/29/2017,$2.08,46602,6492,19170,75,20866,20511,355,0,New York,Organic,2017
1/22/2017,$2.05,49056,6679,21233,1040,20104,19821,283,0,New York,Organic,2017
1/15/2017,$2.09,42233,6002,18195,117,17919,17792,127,0,New York,Organic,2017
1/8/2017,$2.15,42756,6642,18205,339,17570,17104,466,0,New York,Organic,2017
