Week,ASP*,Total Volume,4046,4225,4770,Total Bagged,Sml Bagged,Lrg Bagged,XLrg Bagged,region,type,year
7/10/2016,$1.11,628610,103864,163812,6528,354406,354206,146,54,Seattle,Conventional,2016
7/3/2016,$1.10,663580,101636,179740,10771,371434,371093,225,115,Seattle,Conventional,2016
6/26/2016,$1.03,638550,91565,174576,12226,360183,359261,314,609,Seattle,Conventional,2016
6/19/2016,$0.97,677710,101860,193696,11488,370666,369496,306,865,Seattle,Conventional,2016
6/12/2016,$1.01,666341,108550,178700,12433,366657,365830,512,314,Seattle,Conventional,2016
6/5/2016,$0.86,866343,97147,262684,13269,493244,478960,13578,707,Seattle,Conventional,2016
5/29/2016,$0.87,771236,92530,210395,10676,457635,443122,14345,168,Seattle,Conventional,2016
5/22/2016,$0.87,726065,92634,212729,10454,410248,324711,85149,388,Seattle,Conventional,2016
5/15/2016,$0.83,844349,87749,218296,12760,525545,523712,1383,449,Seattle,Conventional,2016
5/8/2016,$0.82,1007801,88762,334254,11094,573690,552847,19203,1640,Seattle,Conventional,2016
5/1/2016,$0.82,858037,91136,271005,11464,484433,458041,25901,491,Seattle,Conventional,2016
4/24/2016,$0.88,752138,86999,222809,12051,430280,429117,198,965,Seattle,Conventional,2016
4/17/2016,$0.84,862451,76011,252921,10372,523147,511072,11420,656,Seattle,Conventional,2016
4/10/2016,$0.93,728447,125384,228654,9318,365092,363375,150,1567,Seattle,Conventional,2016
4/3/2016,$0.86,793188,111242,191068,9773,481104,480649,107,348,Seattle,Conventional,2016
3/27/2016,$0.85,781582,91025,192540,10624,487393,486972,87,333,Seattle,Conventional,2016
3/20/2016,$1.02,596111,76059,193207,9182,317663,317318,61,283,Seattle,Conventional,2016
3/13/2016,$0.94,712808,71767,189254,10518,441270,440777,139,353,Seattle,Conventional,2016
3/6/2016,$0.88,782395,101164,203599,8333,469299,468419,516,364,Seattle,Conventional,2016
2/28/2016,$0.91,737516,96853,180912,7587,452164,451747,117,300,Seattle,Conventional,2016
2/21/2016,$0.86,755726,56523,215390,8476,475337,474543,391,402,Seattle,Conventional,2016
2/14/2016,$0.98,593652,105339,152778,8216,327319,326841,285,193,Seattle,Conventional,2016
2/7/2016,$0.75,1040955,110676,347696,6322,576262,573867,1573,822,Seattle,Conventional,2016
1/31/2016,$0.98,666670,75853,190463,8910,391445,390709,174,562,Seattle,Conventional,2016
1/24/2016,$0.92,726079,100315,253247,7344,365173,363400,1683,90,Seattle,Conventional,2016
1/17/2016,$0.94,788935,155213,203618,8795,421309,418855,2394,61,Seattle,Conventional,2016
1/10/2016,$0.86,831912,177584,272041,7553,374734,374205,174,356,Seattle,Conventional,2016
1/3/2016,$0.89,814296,179152,290450,16135,328559,327228,420,912,Seattle,Conventional,2016
12/25/2016,$1.02,308343,121219,62512,2502,122109,72547,49563,0,South Carolina,Conventional,2016
12/18/2016,$1.07,269691,103487,56975,2551,106677,62582,44095,0,South Carolina,Conventional,2016
12/11/2016,$1.20,243555,106629,42052,2564,92310,60970,31340,0,South Carolina,Conventional,2016
12/4/2016,$1.09,304040,122449,64900,3039,113652,56900,56729,23,South Carolina,Conventional,2016
11/27/2016,$1.33,229072,90091,40561,2813,95607,65375,30153,78,South Carolina,Conventional,2016
11/20/2016,$1.34,246915,105061,37789,4950,99116,65248,33444,423,South Carolina,Conventional,2016
11/13/2016,$1.41,255288,127839,40771,8260,78419,42377,35957,85,South Carolina,Conventional,2016
11/6/2016,$1.50,222378,97078,42625,9364,73312,39594,33718,0,South Carolina,Conventional,2016
10/30/2016,$1.43,227994,99127,45339,9096,74431,40258,34173,0,South Carolina,Conventional,2016
10/23/2016,$1.40,260446,128649,52741,6749,72308,42485,29823,0,South Carolina,Conventional,2016
10/16/2016,$1.30,281240,117958,64028,6112,93142,49718,43424,0,South Carolina,Conventional,2016
10/9/2016,$1.32,262765,109192,56454,4236,92883,57335,35548,0,South Carolina,Conventional,2016
10/2/2016,$1.30,301002,128825,66172,7204,98802,63692,34973,138,South Carolina,Conventional,2016
9/25/2016,$1.25,327724,148998,68555,6100,104071,73929,30142,0,South Carolina,Conventional,2016
9/18/2016,$1.12,331549,153617,62718,5941,109274,75354,33919,0,South Carolina,Conventional,2016
9/11/2016,$1.08,341888,156751,59266,6695,119176,94007,25095,74,South Carolina,Conventional,2016
9/4/2016,$1.03,419927,228636,60398,8325,122568,89224,33339,5,South Carolina,Conventional,2016
8/28/2016,$1.11,352298,197155,48370,6800,99973,82906,17067,0,South Carolina,Conventional,2016
8/21/2016,$1.08,381549,193878,58093,8868,120710,104376,16333,0,South Carolina,Conventional,2016
8/14/2016,$1.11,389639,198570,67082,10231,113756,86862,26894,0,South Carolina,Conventional,2016
8/7/2016,$1.17,362626,183406,59165,12579,107476,83536,23895,45,South Carolina,Conventional,2016
7/31/2016,$1.18,344491,156886,67075,12941,107589,83700,23134,755,South Carolina,Conventional,2016
7/24/2016,$1.18,336674,143275,81764,15148,96487,71699,22357,2431,South Carolina,Conventional,2016
7/17/2016,$1.17,336050,144883,77243,14173,99752,75310,24437,5,South Carolina,Conventional,2016
7/10/2016,$1.08,389300,168421,87043,21153,112683,89946,22732,5,South Carolina,Conventional,2016
7/3/2016,$0.95,515793,214287,125503,20518,155485,116583,38901,0,South Carolina,Conventional,2016
6/26/2016,$1.07,367779,150192,90300,18403,108884,90997,17791,97,South Carolina,Conventional,2016
6/19/2016,$0.97,451742,211555,100653,20140,119394,85875,31653,1867,South Carolina,Conventional,2016
6/12/2016,$1.04,357902,161172,80778,19782,96170,73086,17293,5792,South Carolina,Conventional,2016
6/5/2016,$0.94,416168,186493,103324,16910,109441,66829,37355,5257,South Carolina,Conventional,2016
5/29/2016,$0.97,441398,188093,120645,15040,117621,63638,50673,3310,South Carolina,Conventional,2016
5/22/2016,$1.04,343576,135034,98568,6910,103064,59372,40068,3624,South Carolina,Conventional,2016
5/15/2016,$0.89,422276,153126,137073,6162,125916,69081,56332,502,South Carolina,Conventional,2016
5/8/2016,$0.82,504149,216508,132765,6507,148369,95501,52833,36,South Carolina,Conventional,2016
5/1/2016,$0.76,591963,251274,163223,6282,171184,100786,70399,0,South Carolina,Conventional,2016
4/24/2016,$0.93,420067,151185,146951,6258,115672,61890,53782,0,South Carolina,Conventional,2016
4/17/2016,$1.01,370691,153726,109476,5465,102024,67728,34296,0,South Carolina,Conventional,2016
4/10/2016,$0.96,397991,158605,126385,6057,106944,57961,48983,0,South Carolina,Conventional,2016
4/3/2016,$1.05,340565,150247,97714,6435,86169,63628,22540,0,South Carolina,Conventional,2016
3/27/2016,$1.07,315024,136388,91996,7331,79310,61407,17903,0,South Carolina,Conventional,2016
3/20/2016,$1.07,331531,149730,94542,8317,78942,60251,18691,0,South Carolina,Conventional,2016
3/13/2016,$0.96,414943,175359,127187,8979,103419,65809,37605,6,South Carolina,Conventional,2016
3/6/2016,$1.06,325787,156335,90668,8138,70646,52685,17962,0,South Carolina,Conventional,2016
2/28/2016,$0.93,387740,178407,112748,7039,89546,53433,36114,0,South Carolina,Conventional,2016
2/21/2016,$1.04,302654,145774,82587,7362,66932,49805,17127,0,South Carolina,Conventional,2016
2/14/2016,$0.91,342705,180058,81397,6594,74656,50158,24498,0,South Carolina,Conventional,2016
2/7/2016,$0.69,593760,307136,151186,13084,122355,61004,61341,11,South Carolina,Conventional,2016
1/31/2016,$1.01,312455,159089,88741,9167,55459,38452,17007,0,South Carolina,Conventional,2016
1/24/2016,$0.95,317032,145617,92971,9677,68768,43452,25315,0,South Carolina,Conventional,2016
1/17/2016,$1.05,287599,149490,74437,9610,54062,42971,11091,0,South Carolina,Conventional,2016
1/10/2016,$0.98,322435,171276,76297,9960,64902,42726,22176,0,South Carolina,Conventional,2016
1/3/2016,$1.03,319228,195470,64802,10726,48231,39156,9075,0,South Carolina,Conventional,2016
12/25/2016,$0.79,5630042,2676153,1320134,20053,1613702,1288632,301809,23261,SOUTH CENTRAL,Conventional,2016
12/18/2016,$0.72,5483208,2789696,1116482,15772,1561258,1144739,383504,33015,SOUTH CENTRAL,Conventional,2016
12/11/2016,$0.76,5031207,2633723,987150,18327,1392007,939912,435549,16546,SOUTH CENTRAL,Conventional,2016
12/4/2016,$0.76,5584115,3146436,1023317,18795,1395566,1039670,344664,11233,SOUTH CENTRAL,Conventional,2016
11/27/2016,$0.93,4064847,2342116,747939,14620,960172,817185,133945,9043,SOUTH CENTRAL,Conventional,2016
11/20/2016,$1.06,4150511,2351203,871662,16553,911093,735264,173418,2411,SOUTH CENTRAL,Conventional,2016
11/13/2016,$1.11,4224677,2338884,971219,22128,892446,710489,180469,1488,SOUTH CENTRAL,Conventional,2016
11/6/2016,$1.16,4214624,2443877,789648,16495,964604,771794,191201,1610,SOUTH CENTRAL,Conventional,2016
10/30/2016,$1.19,3733135,1917985,802090,19653,993408,733102,242673,17633,SOUTH CENTRAL,Conventional,2016
10/23/2016,$1.09,4477595,2043311,1016611,20588,1397085,1228548,140925,27612,SOUTH CENTRAL,Conventional,2016
10/16/2016,$1.03,4967651,2588087,984551,18419,1376595,1088287,263848,24459,SOUTH CENTRAL,Conventional,2016
10/9/2016,$1.00,5416592,2650641,1376612,32867,1356472,1118453,222547,15473,SOUTH CENTRAL,Conventional,2016
10/2/2016,$1.01,5006660,2488199,1053486,17352,1447623,1091904,338402,17316,SOUTH CENTRAL,Conventional,2016
9/25/2016,$0.98,5344837,2674487,1129009,15831,1525510,1094937,409425,21148,SOUTH CENTRAL,Conventional,2016
9/18/2016,$0.86,6130654,3357771,1103971,16479,1652432,1446564,189482,16386,SOUTH CENTRAL,Conventional,2016
9/11/2016,$0.82,6236079,3652516,1003812,15093,1564658,1379670,173093,11895,SOUTH CENTRAL,Conventional,2016
9/4/2016,$0.78,6802635,3749549,1321332,18544,1713211,1488491,188923,35797,SOUTH CENTRAL,Conventional,2016
8/28/2016,$0.84,5775722,3166010,1144645,17936,1447132,1259358,142471,45304,SOUTH CENTRAL,Conventional,2016
8/21/2016,$0.87,5682047,3137489,1105902,25630,1413025,1245189,153644,14191,SOUTH CENTRAL,Conventional,2016
8/14/2016,$0.94,5385035,3062124,1103048,21617,1198246,1034295,157810,6142,SOUTH CENTRAL,Conventional,2016
8/7/2016,$0.93,5647940,3263107,1162455,24523,1197855,1035008,149412,13435,SOUTH CENTRAL,Conventional,2016
7/31/2016,$0.98,5130900,2925166,1026989,25255,1153490,969971,169617,13902,SOUTH CENTRAL,Conventional,2016
7/24/2016,$0.97,5528475,3073632,1095931,29835,1329077,1169825,105003,54250,SOUTH CENTRAL,Conventional,2016
7/17/2016,$0.94,5449442,2950117,1052371,44559,1402395,1297883,87850,16661,SOUTH CENTRAL,Conventional,2016
7/10/2016,$0.91,5646460,3069816,1012710,189692,1374242,1233355,92636,48251,SOUTH CENTRAL,Conventional,2016
7/3/2016,$0.91,6494533,3114587,1226469,522837,1630640,1398829,124716,107095,SOUTH CENTRAL,Conventional,2016
6/26/2016,$0.89,6046264,3148032,995500,425640,1477093,1226902,190503,59688,SOUTH CENTRAL,Conventional,2016
6/19/2016,$0.89,6005535,3271758,1118583,346244,1268950,1062854,167591,38505,SOUTH CENTRAL,Conventional,2016
6/12/2016,$0.85,6195285,3356664,1079764,423779,1335078,964900,307837,62341,SOUTH CENTRAL,Conventional,2016
6/5/2016,$0.83,6351401,3351333,1281792,355042,1363234,976198,325422,61615,SOUTH CENTRAL,Conventional,2016
5/29/2016,$0.80,6239677,3270603,1322066,347794,1299214,1034533,229576,35105,SOUTH CENTRAL,Conventional,2016
5/22/2016,$0.72,6680323,3128528,1539489,537748,1474559,1071647,348148,54763,SOUTH CENTRAL,Conventional,2016
5/15/2016,$0.73,6728121,3283251,1441163,459078,1544629,1146035,389114,9479,SOUTH CENTRAL,Conventional,2016
5/8/2016,$0.72,7281887,3666928,1367081,697833,1550045,1225103,315129,9813,SOUTH CENTRAL,Conventional,2016
5/1/2016,$0.71,6953489,3400699,1559296,398632,1594861,1215673,368205,10984,SOUTH CENTRAL,Conventional,2016
4/24/2016,$0.70,6893901,3348754,1465438,564146,1515562,1161264,346495,7804,SOUTH CENTRAL,Conventional,2016
4/17/2016,$0.71,6657074,3651444,1058770,617896,1328964,1124257,195845,8862,SOUTH CENTRAL,Conventional,2016
4/10/2016,$0.73,6414263,3665847,870524,556972,1320919,1124850,183289,12781,SOUTH CENTRAL,Conventional,2016
4/3/2016,$0.74,6154503,3321836,1083779,649669,1099219,896073,198722,4424,SOUTH CENTRAL,Conventional,2016
3/27/2016,$0.77,6553309,3137633,1507245,660825,1247605,951744,288346,7516,SOUTH CENTRAL,Conventional,2016
3/20/2016,$0.77,6276765,3064744,1411797,653142,1147083,882135,256004,8943,SOUTH CENTRAL,Conventional,2016
3/13/2016,$0.79,5894070,3228471,1083004,698857,883739,731907,144962,6870,SOUTH CENTRAL,Conventional,2016
3/6/2016,$0.78,5848141,3596736,903361,390175,957869,822317,128135,7418,SOUTH CENTRAL,Conventional,2016
2/28/2016,$0.77,5698454,3528192,930353,337160,902750,791893,104430,6426,SOUTH CENTRAL,Conventional,2016
2/21/2016,$0.82,5108381,2872173,1020822,423920,791466,658990,124052,8424,SOUTH CENTRAL,Conventional,2016
2/14/2016,$0.70,6349602,3382977,1416071,718464,832091,662650,147944,21496,SOUTH CENTRAL,Conventional,2016
2/7/2016,$0.70,7606352,3823016,1930304,804558,1048473,756323,197395,94756,SOUTH CENTRAL,Conventional,2016
1/31/2016,$0.79,5850128,3003443,1462783,521213,862689,623664,133279,105746,SOUTH CENTRAL,Conventional,2016
1/24/2016,$0.94,3898235,1193350,1530144,245809,928933,705849,159610,63475,SOUTH CENTRAL,Conventional,2016
1/17/2016,$0.81,5735627,2836078,1756469,373210,769871,621920,136802,11148,SOUTH CENTRAL,Conventional,2016
1/10/2016,$0.84,5647635,2683173,1900835,263562,800065,656702,140938,2425,SOUTH CENTRAL,Conventional,2016
1/3/2016,$0.79,5693942,2512692,2024262,361424,795564,682312,109448,3804,SOUTH CENTRAL,Conventional,2016
12/25/2016,$0.94,3722102,1449894,760830,5643,1505735,736767,767156,1812,SOUTHEAST,Conventional,2016
12/18/2016,$0.96,3413411,1236271,729401,8173,1439566,670843,766286,2437,SOUTHEAST,Conventional,2016
12/11/2016,$1.21,2648135,1055827,463051,4656,1124601,630164,492522,1916,SOUTHEAST,Conventional,2016
12/4/2016,$0.99,3941512,1481392,851643,5134,1603343,644607,957516,1219,SOUTHEAST,Conventional,2016
11/27/2016,$1.39,2408199,943433,459434,4791,1000540,509394,490243,903,SOUTHEAST,Conventional,2016
11/20/2016,$1.38,2670426,1054588,480430,8082,1127325,592607,532646,2072,SOUTHEAST,Conventional,2016
11/13/2016,$1.37,2819889,1219549,506555,13358,1080426,543744,535603,1080,SOUTHEAST,Conventional,2016
11/6/2016,$1.44,2590998,1086704,508907,14548,980840,432321,547444,1075,SOUTHEAST,Conventional,2016
10/30/2016,$1.44,2502553,1006135,517368,14441,964608,416179,545707,2721,SOUTHEAST,Conventional,2016
10/23/2016,$1.43,2704876,1086334,625236,11469,981836,435848,543597,2392,SOUTHEAST,Conventional,2016
10/16/2016,$1.24,3233029,1219511,791522,10218,1211778,420581,790114,1084,SOUTHEAST,Conventional,2016
10/9/2016,$1.37,2885138,1122505,657058,7240,1098336,516483,580236,1616,SOUTHEAST,Conventional,2016
10/2/2016,$1.38,3106953,1267964,621971,10940,1206077,602428,602150,1500,SOUTHEAST,Conventional,2016
9/25/2016,$1.32,3266161,1398880,588360,9606,1269316,691449,573139,4728,SOUTHEAST,Conventional,2016
9/18/2016,$1.11,3403999,1501213,566389,9444,1326953,706832,617002,3118,SOUTHEAST,Conventional,2016
9/11/2016,$1.08,3431698,1673305,497550,10178,1250665,791920,455459,3287,SOUTHEAST,Conventional,2016
9/4/2016,$0.96,4804279,2776885,664440,12529,1350426,771445,574733,4248,SOUTHEAST,Conventional,2016
8/28/2016,$1.11,3580022,1919441,610782,10303,1039496,738944,290856,9697,SOUTHEAST,Conventional,2016
8/21/2016,$1.11,3716887,1923227,648952,13450,1131257,827155,276588,27515,SOUTHEAST,Conventional,2016
8/14/2016,$1.09,4230675,2241425,738177,15287,1235785,745879,467642,22264,SOUTHEAST,Conventional,2016
8/7/2016,$1.18,3419326,1628428,687208,18598,1085092,710560,328992,45540,SOUTHEAST,Conventional,2016
7/31/2016,$1.18,3329109,1502915,710445,18938,1096810,724984,322569,49257,SOUTHEAST,Conventional,2016
7/24/2016,$1.17,3381733,1485492,845297,21370,1029574,657021,314633,57919,SOUTHEAST,Conventional,2016
7/17/2016,$1.15,3408143,1466379,813315,20302,1108146,705841,335919,66387,SOUTHEAST,Conventional,2016
7/10/2016,$1.10,3646869,1599856,848789,29960,1168263,785437,322740,60087,SOUTHEAST,Conventional,2016
7/3/2016,$0.91,5432817,2549453,1175339,30343,1677681,1031656,559976,86048,SOUTHEAST,Conventional,2016
6/26/2016,$1.09,3619364,1630877,777463,26639,1184385,850212,280635,53538,SOUTHEAST,Conventional,2016
6/19/2016,$0.94,4665537,2441553,936051,30691,1257241,699685,498429,59127,SOUTHEAST,Conventional,2016
6/12/2016,$1.07,3393712,1757284,592433,30505,1013490,641109,295048,77333,SOUTHEAST,Conventional,2016
6/5/2016,$0.91,4563745,2504517,823705,26309,1209213,563931,574578,70704,SOUTHEAST,Conventional,2016
5/29/2016,$0.92,4829487,2562670,971083,23770,1271965,531132,696043,44790,SOUTHEAST,Conventional,2016
5/22/2016,$1.05,3416062,1634621,666118,11953,1103370,536817,512210,54343,SOUTHEAST,Conventional,2016
5/15/2016,$0.82,5002102,2115292,1218469,10066,1658275,610051,1029088,19136,SOUTHEAST,Conventional,2016
5/8/2016,$0.86,4651540,2196755,933113,10776,1510896,712577,795541,2777,SOUTHEAST,Conventional,2016
5/1/2016,$0.75,6415228,2875233,1472240,10665,2057091,738083,1318520,488,SOUTHEAST,Conventional,2016
4/24/2016,$0.84,5062465,2132612,1298673,10942,1620237,542496,1072748,4994,SOUTHEAST,Conventional,2016
4/17/2016,$1.01,3673261,1705009,779185,8861,1180206,556255,622049,1902,SOUTHEAST,Conventional,2016
4/10/2016,$0.86,4792907,2127099,1116067,10187,1539555,519721,1017680,2154,SOUTHEAST,Conventional,2016
4/3/2016,$1.04,3507226,1812848,636305,12154,1045919,551758,494161,0,SOUTHEAST,Conventional,2016
3/27/2016,$1.05,3242246,1671683,604703,13926,951934,530183,421736,15,SOUTHEAST,Conventional,2016
3/20/2016,$1.05,3304401,1726223,616754,15753,945670,506482,439188,0,SOUTHEAST,Conventional,2016
3/13/2016,$0.88,4688502,2211226,1041734,17715,1417828,527241,890581,6,SOUTHEAST,Conventional,2016
3/6/2016,$1.07,3161231,1642178,592206,14795,912052,493727,418325,0,SOUTHEAST,Conventional,2016
2/28/2016,$0.84,4740050,2325377,994256,13243,1407174,528218,878956,0,SOUTHEAST,Conventional,2016
2/21/2016,$1.04,3068786,1586507,590120,13665,878493,459450,419044,0,SOUTHEAST,Conventional,2016
2/14/2016,$0.98,3234338,1737635,613314,12099,871290,499341,371949,0,SOUTHEAST,Conventional,2016
2/7/2016,$0.62,6847219,3614202,1364491,22097,1846428,740217,1106150,60,SOUTHEAST,Conventional,2016
1/31/2016,$1.02,3318110,1774274,625042,15261,903533,485346,418187,0,SOUTHEAST,Conventional,2016
1/24/2016,$0.90,3895845,2092736,663828,16838,1122442,570261,552166,15,SOUTHEAST,Conventional,2016
1/17/2016,$1.09,2913810,1721273,425617,16862,750058,507151,242856,51,SOUTHEAST,Conventional,2016
1/10/2016,$0.93,4132192,2536174,558424,17018,1020576,489927,530649,0,SOUTHEAST,Conventional,2016
1/3/2016,$1.06,3280451,2208432,339055,17651,715314,482359,232943,12,SOUTHEAST,Conventional,2016
12/25/2016,$1.15,69055,13135,22889,43,32988,32947,13,28,Spokane,Conventional,2016
12/18/2016,$0.97,78378,11469,24326,27,42556,42186,362,8,Spokane,Conventional,2016
12/11/2016,$0.96,91423,12118,27759,34,51512,50879,425,209,Spokane,Conventional,2016
12/4/2016,$1.40,59511,10872,19424,313,28902,28878,9,15,Spokane,Conventional,2016
11/27/2016,$1.49,49762,8072,17786,33,23871,23853,13,5,Spokane,Conventional,2016
11/20/2016,$1.14,81018,9351,25545,24,46097,45969,5,124,Spokane,Conventional,2016
11/13/2016,$1.07,99461,12238,31223,35,55965,55562,81,322,Spokane,Conventional,2016
11/6/2016,$1.48,61366,11312,21354,20,28679,28639,5,35,Spokane,Conventional,2016
10/30/2016,$1.39,51300,8157,15740,118,27286,27170,0,116,Spokane,Conventional,2016
10/23/2016,$1.23,79478,8981,34481,19,35996,35886,45,65,Spokane,Conventional,2016
10/16/2016,$1.33,68850,13123,19622,47,36058,34881,1171,5,Spokane,Conventional,2016
10/9/2016,$1.19,76242,13780,19166,71,43226,33043,10182,0,Spokane,Conventional,2016
10/2/2016,$0.87,131585,12841,28798,152,89795,45597,43887,311,Spokane,Conventional,2016
9/25/2016,$1.09,86854,17515,19839,125,49375,39037,10338,0,Spokane,Conventional,2016
9/18/2016,$1.05,74748,17028,21111,379,36230,32497,3721,12,Spokane,Conventional,2016
9/11/2016,$0.98,83096,25161,14719,1572,41643,41634,0,10,Spokane,Conventional,2016
9/4/2016,$1.12,83576,27415,15404,1519,39238,39194,17,27,Spokane,Conventional,2016
8/28/2016,$1.12,83628,24063,18387,1858,39321,39316,0,5,Spokane,Conventional,2016
8/21/2016,$1.09,87249,27169,14030,2001,44049,44034,9,7,Spokane,Conventional,2016
8/14/2016,$1.14,83933,24616,16235,2321,40762,40759,0,2,Spokane,Conventional,2016
8/7/2016,$1.16,89531,28152,21160,1816,38403,38394,0,9,Spokane,Conventional,2016
7/31/2016,$1.14,83903,25236,15512,1168,41986,41986,0,0,Spokane,Conventional,2016
7/24/2016,$1.08,82617,24997,15529,211,41881,41881,0,0,Spokane,Conventional,2016
7/17/2016,$0.98,92387,25708,15297,159,51223,51218,0,5,Spokane,Conventional,2016
7/10/2016,$1.06,90751,28564,16331,1199,44657,44566,34,58,Spokane,Conventional,2016
7/3/2016,$1.09,97365,29447,19298,3407,45212,44836,350,27,Spokane,Conventional,2016
6/26/2016,$1.02,90302,24210,18082,3974,44036,44033,0,2,Spokane,Conventional,2016
6/19/2016,$0.96,91555,27585,19850,2998,41122,41041,56,24,Spokane,Conventional,2016
6/12/2016,$0.99,93820,31353,17048,3152,42267,37812,4447,7,Spokane,Conventional,2016
6/5/2016,$0.87,125934,29094,30006,5361,61474,60082,1384,7,Spokane,Conventional,2016
5/29/2016,$0.87,109604,29399,21853,3013,55339,55214,110,15,Spokane,Conventional,2016
5/22/2016,$0.89,100553,28757,23439,3207,45151,36361,8782,7,Spokane,Conventional,2016
5/15/2016,$0.85,111994,24776,22869,3401,60947,60820,32,96,Spokane,Conventional,2016
5/8/2016,$0.84,127403,32461,34939,3174,56830,55178,1553,98,Spokane,Conventional,2016
5/1/2016,$0.86,116348,30544,28946,3451,53407,53362,0,44,Spokane,Conventional,2016
4/24/2016,$0.95,95661,26549,21236,2948,44928,44270,631,27,Spokane,Conventional,2016
4/17/2016,$0.82,131734,23286,29662,3467,75319,75099,69,151,Spokane,Conventional,2016
4/10/2016,$0.96,103999,31093,26585,3378,42944,42825,0,119,Spokane,Conventional,2016
4/3/2016,$0.92,98398,23190,22272,3270,49667,48727,930,10,Spokane,Conventional,2016
3/27/2016,$0.81,110616,21799,22446,3116,63256,63172,0,84,Spokane,Conventional,2016
3/20/2016,$1.02,83458,24107,19605,3092,36653,36639,4,10,Spokane,Conventional,2016
3/13/2016,$0.93,94531,22600,17656,3141,51134,51070,0,64,Spokane,Conventional,2016
3/6/2016,$0.91,101869,23604,22577,3132,52556,52480,59,17,Spokane,Conventional,2016
2/28/2016,$0.95,92596,21928,19964,2886,47818,47751,30,38,Spokane,Conventional,2016
2/21/2016,$0.82,112075,16913,27399,2941,64822,64779,13,31,Spokane,Conventional,2016
2/14/2016,$0.95,81626,22684,21398,2422,35122,35053,53,17,Spokane,Conventional,2016
2/7/2016,$0.74,154733,25010,56113,1284,72326,72053,91,182,Spokane,Conventional,2016
1/31/2016,$1.00,88041,19600,19031,3498,45913,45821,77,14,Spokane,Conventional,2016
1/24/2016,$0.97,89537,14123,29929,2793,42693,42637,17,38,Spokane,Conventional,2016
1/17/2016,$0.98,100754,20833,23920,3527,52474,52342,133,0,Spokane,Conventional,2016
1/10/2016,$0.88,111605,25931,32689,3215,49770,49569,51,149,Spokane,Conventional,2016
1/3/2016,$0.90,113049,25325,37805,4624,45295,43671,1486,138,Spokane,Conventional,2016
12/25/2016,$1.02,132034,58511,9135,60,64328,47504,16824,0,St. Louis,Conventional,2016
12/18/2016,$0.97,137885,58409,7757,50,71669,52786,18883,0,St. Louis,Conventional,2016
12/11/2016,$1.11,117573,38790,6952,146,71684,57071,14613,0,St. Louis,Conventional,2016
12/4/2016,$1.10,118176,40781,6623,37,70735,40392,30344,0,St. Louis,Conventional,2016
11/27/2016,$1.16,100424,34165,6474,16,59769,40665,19104,0,St. Louis,Conventional,2016
11/20/2016,$1.29,99931,40938,8786,86,50121,35285,14836,0,St. Louis,Conventional,2016
11/13/2016,$1.34,128094,59890,11029,98,57078,40602,16477,0,St. Louis,Conventional,2016
11/6/2016,$1.25,139698,64239,10904,98,64456,45157,19079,219,St. Louis,Conventional,2016
10/30/2016,$1.01,128966,51882,6010,59,71015,45592,25423,0,St. Louis,Conventional,2016
10/23/2016,$0.95,184407,90464,8444,49,85450,61304,24147,0,St. Louis,Conventional,2016
10/16/2016,$1.29,124201,53894,12564,47,57696,42853,14843,0,St. Louis,Conventional,2016
10/9/2016,$1.30,125600,49980,19770,125,55724,39013,16710,0,St. Louis,Conventional,2016
10/2/2016,$1.16,140030,51859,14341,36,73795,41062,32733,0,St. Louis,Conventional,2016
9/25/2016,$1.06,165888,89035,12644,25,64184,38326,25858,0,St. Louis,Conventional,2016
9/18/2016,$1.17,147518,46991,23066,59,77402,50959,26367,76,St. Louis,Conventional,2016
9/11/2016,$1.05,182676,97943,20573,32,64128,50775,13353,0,St. Louis,Conventional,2016
9/4/2016,$1.16,151456,41710,27154,132,82460,59982,17076,5402,St. Louis,Conventional,2016
8/28/2016,$1.15,133189,43864,22002,99,67224,43548,19095,4580,St. Louis,Conventional,2016
8/21/2016,$1.03,184061,45179,23410,167,115305,98023,6778,10504,St. Louis,Conventional,2016
8/14/2016,$0.91,230730,53921,22788,255,153767,137801,10454,5511,St. Louis,Conventional,2016
8/7/2016,$0.85,268010,62086,28665,213,177047,154944,9250,12853,St. Louis,Conventional,2016
7/31/2016,$1.03,214273,54119,28848,230,131076,109459,6537,15079,St. Louis,Conventional,2016
7/24/2016,$0.94,255733,75714,23532,440,156047,132587,11498,11961,St. Louis,Conventional,2016
7/17/2016,$0.88,261737,53603,25828,304,182001,152990,20179,8832,St. Louis,Conventional,2016
7/10/2016,$0.74,314848,61310,22959,663,229916,204560,13138,12218,St. Louis,Conventional,2016
7/3/2016,$0.76,348135,65689,21478,467,260501,225967,21421,13113,St. Louis,Conventional,2016
6/26/2016,$0.97,236900,70090,10839,750,155221,126592,14354,14275,St. Louis,Conventional,2016
6/19/2016,$0.95,254403,68071,14770,81,171480,139118,27584,4778,St. Louis,Conventional,2016
6/12/2016,$0.92,251350,63118,10829,89,177314,139480,19316,18518,St. Louis,Conventional,2016
6/5/2016,$0.83,284149,69395,10227,91,204436,170178,19377,14881,St. Louis,Conventional,2016
5/29/2016,$0.80,245482,71157,9859,211,164256,150823,13402,31,St. Louis,Conventional,2016
5/22/2016,$0.81,279392,85909,8500,16,184967,156415,28505,47,St. Louis,Conventional,2016
