Week,ASP*,Total Volume,4046,4225,4770,Total Bagged,Sml Bagged,Lrg Bagged,XLrg Bagged,region,type,year
4/19/2015,$1.40,52801,721,24885,49,27146,27009,136,0,Syracuse,Conventional,2015
4/12/2015,$1.36,46829,670,21962,26,24171,23945,226,0,Syracuse,Conventional,2015
4/5/2015,$1.38,50016,717,24676,20,24602,24340,262,0,Syracuse,Conventional,2015
3/29/2015,$1.29,52420,1021,28858,43,22498,22377,120,0,Syracuse,Conventional,2015
3/22/2015,$1.33,48181,2030,21884,43,24223,24223,0,0,Syracuse,Conventional,2015
3/15/2015,$1.36,42079,2534,20482,19,19043,19021,22,0,Syracuse,Conventional,2015
3/8/2015,$1.28,46199,797,23821,25,21556,21318,238,0,Syracuse,Conventional,2015
3/1/2015,$1.32,47890,729,22777,54,24331,24278,53,0,Syracuse,Conventional,2015
2/22/2015,$1.33,42663,1099,21441,42,20081,19817,264,0,Syracuse,Conventional,2015
2/15/2015,$1.35,38751,881,19622,7,18241,18119,122,0,Syracuse,Conventional,2015
2/8/2015,$1.25,51557,1094,26366,14,24083,23658,424,0,Syracuse,Conventional,2015
2/1/2015,$1.26,57424,1321,30244,14,25845,25793,51,0,Syracuse,Conventional,2015
1/25/2015,$1.37,44518,810,22526,36,21145,20725,420,0,Syracuse,Conventional,2015
1/18/2015,$1.40,40392,790,24755,28,14818,14818,0,0,Syracuse,Conventional,2015
1/11/2015,$1.45,42017,984,21576,15,19442,19442,0,0,Syracuse,Conventional,2015
1/4/2015,$1.33,41144,2507,20905,17,17715,17715,0,0,Syracuse,Conventional,2015
12/27/2015,$0.97,376188,246327,35652,57,94152,55851,38302,0,Tampa,Conventional,2015
12/20/2015,$1.15,238951,146377,23811,34,68729,50716,18014,0,Tampa,Conventional,2015
12/13/2015,$0.96,365644,242294,40944,52,82354,42015,40339,0,Tampa,Conventional,2015
12/6/2015,$1.17,227131,145404,29926,44,51757,33252,18506,0,Tampa,Conventional,2015
11/29/2015,$0.96,330061,213390,41027,18,75625,36786,38840,0,Tampa,Conventional,2015
11/22/2015,$0.97,311785,194667,39338,58,77722,46934,30788,0,Tampa,Conventional,2015
11/15/2015,$1.22,236179,138483,32426,52,65219,43524,21691,3,Tampa,Conventional,2015
11/8/2015,$1.21,228585,135742,33352,40,59451,40755,18697,0,Tampa,Conventional,2015
11/1/2015,$0.97,391514,228324,72749,101,90340,44449,45891,0,Tampa,Conventional,2015
10/25/2015,$1.12,234024,109049,51940,43,72992,35990,36998,3,Tampa,Conventional,2015
10/18/2015,$1.11,256610,112096,54378,42,90094,49373,40703,17,Tampa,Conventional,2015
10/11/2015,$0.88,402228,175546,90767,81,135835,47783,88049,3,Tampa,Conventional,2015
10/4/2015,$0.89,413840,184070,92367,107,137297,52595,84699,3,Tampa,Conventional,2015
9/27/2015,$1.13,252128,99078,70565,100,82386,42717,39668,0,Tampa,Conventional,2015
9/20/2015,$0.88,432962,186844,104345,88,141686,50247,91438,0,Tampa,Conventional,2015
9/13/2015,$1.10,257375,97654,69978,102,89641,50111,39530,0,Tampa,Conventional,2015
9/6/2015,$0.91,436529,205189,94842,63,136435,60131,76304,0,Tampa,Conventional,2015
8/30/2015,$1.20,262575,126061,53666,149,82700,64691,17980,28,Tampa,Conventional,2015
8/23/2015,$1.17,264170,126817,54874,67,82412,66986,15426,0,Tampa,Conventional,2015
8/16/2015,$1.17,283648,139923,50158,66,93500,75599,17901,0,Tampa,Conventional,2015
8/9/2015,$0.97,427229,257930,58044,161,111094,75694,35397,3,Tampa,Conventional,2015
8/2/2015,$1.18,274424,139951,50642,170,83660,68312,15348,0,Tampa,Conventional,2015
7/26/2015,$1.16,265368,133615,48153,116,83483,67480,16003,0,Tampa,Conventional,2015
7/19/2015,$0.97,421574,258973,61716,139,100747,64831,35916,0,Tampa,Conventional,2015
7/12/2015,$1.17,289138,149510,54928,101,84600,68163,16139,297,Tampa,Conventional,2015
7/5/2015,$0.95,482089,282433,71004,164,128488,91543,36939,5,Tampa,Conventional,2015
6/28/2015,$1.11,325434,157030,56095,108,112201,94295,17906,0,Tampa,Conventional,2015
6/21/2015,$0.95,438582,262822,58036,773,116950,80513,36437,0,Tampa,Conventional,2015
6/14/2015,$1.17,294964,152836,39331,2087,100710,82324,18386,0,Tampa,Conventional,2015
6/7/2015,$0.97,433152,295793,35164,468,101727,65865,35862,0,Tampa,Conventional,2015
5/31/2015,$1.22,273610,181641,18122,204,73643,57880,15763,0,Tampa,Conventional,2015
5/24/2015,$0.99,460041,331416,30795,280,97550,58347,39203,0,Tampa,Conventional,2015
5/17/2015,$1.18,275260,182282,18250,80,74649,58506,16143,0,Tampa,Conventional,2015
5/10/2015,$1.21,287069,197831,20278,88,68871,53036,15835,0,Tampa,Conventional,2015
5/3/2015,$0.97,558113,401969,37801,164,118179,62417,55151,611,Tampa,Conventional,2015
4/26/2015,$1.19,304136,203078,19757,118,81182,60977,19916,289,Tampa,Conventional,2015
4/19/2015,$1.16,280465,182582,19553,138,78191,56279,21912,0,Tampa,Conventional,2015
4/12/2015,$0.99,425033,304623,30736,170,89504,46251,43253,0,Tampa,Conventional,2015
4/5/2015,$1.09,354134,242308,26336,194,85296,51105,34191,0,Tampa,Conventional,2015
3/29/2015,$1.20,254521,169276,18562,94,66588,45156,21432,0,Tampa,Conventional,2015
3/22/2015,$0.97,440107,310473,32912,105,96616,55623,40993,0,Tampa,Conventional,2015
3/15/2015,$1.25,257173,173100,19983,63,64027,46496,17531,0,Tampa,Conventional,2015
3/8/2015,$1.22,259318,166384,19097,68,73768,55748,18020,0,Tampa,Conventional,2015
3/1/2015,$1.00,373462,258084,27867,38,87472,50763,36709,0,Tampa,Conventional,2015
2/22/2015,$1.12,268415,167596,22043,39,78737,62199,16538,0,Tampa,Conventional,2015
2/15/2015,$1.21,242479,154112,20647,56,67663,34123,33540,0,Tampa,Conventional,2015
2/8/2015,$1.19,236434,155194,21932,59,59249,25517,33732,0,Tampa,Conventional,2015
2/1/2015,$0.92,562243,392037,53180,80,116945,50531,66415,0,Tampa,Conventional,2015
1/25/2015,$1.21,260471,161291,30245,41,68895,30325,38570,0,Tampa,Conventional,2015
1/18/2015,$1.27,228921,132143,33674,37,63067,25006,38060,0,Tampa,Conventional,2015
1/11/2015,$1.24,235231,142238,36018,56,56919,19605,37314,0,Tampa,Conventional,2015
1/4/2015,$0.97,339909,226347,37518,53,75992,33448,42544,0,Tampa,Conventional,2015
12/27/2015,$0.83,5291980,2038444,1717599,125255,1410682,838268,567270,5144,WEST,Conventional,2015
12/20/2015,$0.88,4737649,2017331,1314711,130850,1274757,843691,417746,13320,WEST,Conventional,2015
12/13/2015,$0.85,4899440,1798995,1596329,134102,1370014,851507,517936,571,WEST,Conventional,2015
12/6/2015,$0.75,6202514,2097721,2051393,107568,1945832,1360761,582846,2225,WEST,Conventional,2015
11/29/2015,$0.99,3719603,1461862,1216811,104220,936711,688674,247318,719,WEST,Conventional,2015
11/22/2015,$0.92,4481990,1549012,1588339,118171,1226468,730580,494585,1302,WEST,Conventional,2015
11/15/2015,$0.83,5972494,1996853,2060440,122763,1792438,1080986,699957,11496,WEST,Conventional,2015
11/8/2015,$0.88,5094838,2204339,1668417,107754,1114328,770544,341545,2240,WEST,Conventional,2015
11/1/2015,$0.90,5024858,1815066,1937480,132884,1139428,717110,421675,643,WEST,Conventional,2015
10/25/2015,$0.95,4945836,1574344,1990845,134573,1246074,823728,420765,1582,WEST,Conventional,2015
10/18/2015,$0.89,5413533,2012887,2170793,110349,1119504,689894,429405,205,WEST,Conventional,2015
10/11/2015,$0.91,5534451,1287966,2714364,178042,1354079,947889,402360,3830,WEST,Conventional,2015
10/4/2015,$1.00,4895486,1369450,2378441,179192,968402,630337,336994,1071,WEST,Conventional,2015
9/27/2015,$0.97,4792868,1601971,2116030,98926,975942,669129,306759,54,WEST,Conventional,2015
9/20/2015,$0.92,5596091,1552162,2825877,124208,1093844,751408,342166,270,WEST,Conventional,2015
9/13/2015,$0.92,5811260,2194373,2317428,136996,1162462,733844,428556,62,WEST,Conventional,2015
9/6/2015,$0.93,5900752,2682938,2086230,124723,1006861,696240,310569,52,WEST,Conventional,2015
8/30/2015,$1.03,5138257,2163511,1986059,124658,864029,624783,239196,50,WEST,Conventional,2015
8/23/2015,$1.04,5197578,2160130,2054711,107787,874951,709163,165724,64,WEST,Conventional,2015
8/16/2015,$0.98,5718139,2640928,2027603,123335,926274,685993,240262,19,WEST,Conventional,2015
8/9/2015,$1.01,5531488,2368531,2068854,135408,958695,667604,291065,25,WEST,Conventional,2015
8/2/2015,$1.02,5451041,2470116,1962854,120435,897636,643461,254166,8,WEST,Conventional,2015
7/26/2015,$1.07,5126589,2293112,1776143,146113,911221,645013,266208,0,WEST,Conventional,2015
7/19/2015,$1.04,5525299,2337242,2065939,113524,1008593,665158,343390,46,WEST,Conventional,2015
7/12/2015,$1.01,5791509,2688406,1950436,133097,1019569,731844,286271,1455,WEST,Conventional,2015
7/5/2015,$0.98,6749081,3328638,2304907,155863,959673,767183,192423,67,WEST,Conventional,2015
6/28/2015,$1.03,5617752,2686203,1907834,123262,900453,719728,180618,107,WEST,Conventional,2015
6/21/2015,$0.93,6478952,3062754,2299962,138621,977615,807806,167641,2169,WEST,Conventional,2015
6/14/2015,$0.92,6760002,3239258,2416002,112965,991776,776961,214730,85,WEST,Conventional,2015
6/7/2015,$0.92,6669221,3451593,2145072,119830,952728,683696,269005,27,WEST,Conventional,2015
5/31/2015,$0.93,5874982,3094130,1835735,129139,815979,665542,150401,36,WEST,Conventional,2015
5/24/2015,$0.93,6139160,3206248,2036656,120399,775857,678849,96786,222,WEST,Conventional,2015
5/17/2015,$0.98,5338992,2786201,1654564,108561,789666,608751,180702,213,WEST,Conventional,2015
5/10/2015,$0.94,6323725,3050015,2260891,115291,897528,678317,218969,243,WEST,Conventional,2015
5/3/2015,$0.89,6937096,3115938,2917084,104932,799142,611907,186892,343,WEST,Conventional,2015
4/26/2015,$0.90,6013312,3163353,2021746,79259,748955,614557,133326,1071,WEST,Conventional,2015
4/19/2015,$0.88,6612422,3118686,2557272,87251,849213,608287,240723,203,WEST,Conventional,2015
4/12/2015,$0.98,5609471,2561865,2267855,103111,676640,469625,206981,34,WEST,Conventional,2015
4/5/2015,$0.95,5929719,3132031,2022524,93055,682108,544939,135415,1754,WEST,Conventional,2015
3/29/2015,$0.93,5719898,2978535,2012384,89701,639278,508577,130691,10,WEST,Conventional,2015
3/22/2015,$0.99,5368331,2511454,2163704,101626,591547,515039,76496,13,WEST,Conventional,2015
3/15/2015,$0.94,5572582,3034104,1829868,85831,622778,535269,87496,13,WEST,Conventional,2015
3/8/2015,$0.99,5382694,2541410,2120112,98093,623079,524273,98775,31,WEST,Conventional,2015
3/1/2015,$0.95,5840743,2221448,2822864,110088,686343,590706,95603,34,WEST,Conventional,2015
2/22/2015,$0.95,5939403,2444851,2650986,79182,764384,587463,176872,49,WEST,Conventional,2015
2/15/2015,$0.98,5026689,2483265,1840716,91125,611582,542973,68522,87,WEST,Conventional,2015
2/8/2015,$0.89,5949846,2749122,2418817,76305,705601,579413,126121,68,WEST,Conventional,2015
2/1/2015,$0.84,8362504,3531350,3872672,80894,877588,705334,172155,100,WEST,Conventional,2015
1/25/2015,$0.94,5461314,2695158,2031938,71551,662668,521878,140736,54,WEST,Conventional,2015
1/18/2015,$0.96,5475363,2431737,2258070,76348,709209,527359,181810,40,WEST,Conventional,2015
1/11/2015,$0.95,5333098,2203112,2292761,127412,709812,598705,111074,34,WEST,Conventional,2015
1/4/2015,$0.89,5794411,2275447,2582301,97024,839639,688813,150820,6,WEST,Conventional,2015
12/27/2015,$0.71,776404,451905,141599,15487,167414,123158,33065,11190,West Tex/New Mexico,Conventional,2015
12/20/2015,$0.83,649886,389111,108176,12954,139645,90393,23536,25717,West Tex/New Mexico,Conventional,2015
12/13/2015,$0.78,646042,437781,100110,13576,94574,83053,10948,573,West Tex/New Mexico,Conventional,2015
12/6/2015,$0.74,623232,398871,133434,21088,69838,68234,1605,0,West Tex/New Mexico,Conventional,2015
11/29/2015,$0.81,519028,335447,103636,11463,68483,67265,1218,0,West Tex/New Mexico,Conventional,2015
11/22/2015,$0.78,615077,403133,122078,12009,77857,74953,2904,0,West Tex/New Mexico,Conventional,2015
11/15/2015,$0.71,732695,483181,155779,12781,80955,77112,3843,0,West Tex/New Mexico,Conventional,2015
11/8/2015,$0.76,661406,445281,123746,11968,80411,79009,1402,0,West Tex/New Mexico,Conventional,2015
11/1/2015,$0.80,592116,350882,131577,32803,76855,75700,1155,0,West Tex/New Mexico,Conventional,2015
10/25/2015,$0.82,635874,363487,166608,31960,73819,72718,1101,0,West Tex/New Mexico,Conventional,2015
10/18/2015,$0.81,681501,409640,177573,15806,78483,77611,871,0,West Tex/New Mexico,Conventional,2015
10/11/2015,$0.89,638486,268061,258519,31027,80879,79842,1037,0,West Tex/New Mexico,Conventional,2015
10/4/2015,$0.85,649050,240183,317701,16662,74504,72761,1742,0,West Tex/New Mexico,Conventional,2015
9/27/2015,$0.79,714977,255898,376233,12988,69858,68313,1545,0,West Tex/New Mexico,Conventional,2015
9/20/2015,$0.78,746250,289135,352999,14247,89869,78780,11089,0,West Tex/New Mexico,Conventional,2015
9/13/2015,$0.75,829728,341728,330566,26175,131259,82933,48326,0,West Tex/New Mexico,Conventional,2015
9/6/2015,$0.80,790421,487551,183612,16171,103086,91173,11913,0,West Tex/New Mexico,Conventional,2015
8/30/2015,$0.82,750669,518203,136374,16299,79793,78731,1062,0,West Tex/New Mexico,Conventional,2015
8/23/2015,$0.80,740214,535570,100109,13332,91202,87927,3275,0,West Tex/New Mexico,Conventional,2015
8/16/2015,$0.77,815639,489077,154806,20866,150890,125837,25053,0,West Tex/New Mexico,Conventional,2015
8/9/2015,$0.74,885884,576883,154758,20222,134020,100912,33108,0,West Tex/New Mexico,Conventional,2015
8/2/2015,$0.79,795372,573107,94633,13662,113968,95673,18295,0,West Tex/New Mexico,Conventional,2015
7/26/2015,$0.81,777883,542664,96112,25087,114021,97555,16465,0,West Tex/New Mexico,Conventional,2015
7/19/2015,$0.76,803340,552840,101244,16067,133190,115238,17953,0,West Tex/New Mexico,Conventional,2015
7/12/2015,$0.77,754672,515150,100149,16186,123188,107273,15914,0,West Tex/New Mexico,Conventional,2015
7/5/2015,$0.78,913361,606651,123466,18234,165010,146199,18811,0,West Tex/New Mexico,Conventional,2015
6/28/2015,$0.71,941136,670425,108020,13078,149613,130392,19220,0,West Tex/New Mexico,Conventional,2015
6/21/2015,$0.74,948943,601318,158997,13455,175172,148133,27039,0,West Tex/New Mexico,Conventional,2015
6/14/2015,$0.70,1035973,651121,202732,13413,168707,126509,42199,0,West Tex/New Mexico,Conventional,2015
6/7/2015,$0.68,1053998,750595,152737,12543,138124,103719,34404,0,West Tex/New Mexico,Conventional,2015
5/31/2015,$0.74,887045,626725,124037,25329,110955,78424,32531,0,West Tex/New Mexico,Conventional,2015
5/24/2015,$0.75,914967,692901,107964,14654,99448,82335,17112,0,West Tex/New Mexico,Conventional,2015
5/17/2015,$0.70,942310,721088,112071,12171,96981,74460,22521,0,West Tex/New Mexico,Conventional,2015
5/10/2015,$0.71,1019161,774233,128169,13890,102870,79189,23680,0,West Tex/New Mexico,Conventional,2015
5/3/2015,$0.74,967144,677576,166456,15065,108047,80712,27335,0,West Tex/New Mexico,Conventional,2015
4/26/2015,$0.74,899633,596342,174561,14469,114261,80697,33563,0,West Tex/New Mexico,Conventional,2015
4/19/2015,$0.70,961001,687795,154972,16243,101991,76595,25396,0,West Tex/New Mexico,Conventional,2015
4/12/2015,$0.76,840315,564694,167106,11291,97223,71587,25636,0,West Tex/New Mexico,Conventional,2015
4/5/2015,$0.76,938881,660962,163482,15530,98907,91531,7377,0,West Tex/New Mexico,Conventional,2015
3/29/2015,$0.74,908323,595241,199938,18571,94573,88600,5974,0,West Tex/New Mexico,Conventional,2015
3/22/2015,$0.85,752576,489679,157680,14084,91134,89233,1901,0,West Tex/New Mexico,Conventional,2015
3/15/2015,$0.75,827795,610496,115090,13115,89094,86399,2695,0,West Tex/New Mexico,Conventional,2015
3/8/2015,$0.73,805731,568182,137012,12345,88192,85848,2344,0,West Tex/New Mexico,Conventional,2015
3/1/2015,$0.84,723489,439115,167246,28226,88902,86801,2101,0,West Tex/New Mexico,Conventional,2015
2/22/2015,$0.85,681410,455087,121269,16471,88582,86051,2531,0,West Tex/New Mexico,Conventional,2015
2/15/2015,$0.78,743066,520464,133696,12100,76807,73763,3043,0,West Tex/New Mexico,Conventional,2015
2/8/2015,$0.72,811664,539280,175207,13718,83459,81116,2343,0,West Tex/New Mexico,Conventional,2015
2/1/2015,$0.71,916367,611270,205181,14107,85808,82066,3743,0,West Tex/New Mexico,Conventional,2015
1/25/2015,$0.80,720801,519143,124249,10573,66836,65073,1763,0,West Tex/New Mexico,Conventional,2015
1/18/2015,$0.80,729796,516446,128439,12473,72437,71564,873,0,West Tex/New Mexico,Conventional,2015
1/11/2015,$0.92,584897,347126,129717,27944,80110,78503,1606,0,West Tex/New Mexico,Conventional,2015
1/4/2015,$0.75,758119,426879,147958,15268,168014,165202,2812,0,West Tex/New Mexico,Conventional,2015
12/27/2015,$1.52,549788,89710,206199,5836,248043,142263,105780,0,TOTAL U.S.,Organic,2015
12/20/2015,$1.53,531478,93849,205909,8733,222987,130419,92568,0,TOTAL U.S.,Organic,2015
12/13/2015,$1.43,624300,91838,222315,11646,298502,149768,148734,0,TOTAL U.S.,Organic,2015
12/6/2015,$1.52,514113,90203,212583,4066,207261,108684,98576,0,TOTAL U.S.,Organic,2015
11/29/2015,$1.50,507831,79216,208733,3749,216133,91658,124474,0,TOTAL U.S.,Organic,2015
11/22/2015,$1.49,584277,95223,249687,3686,235681,99537,136143,0,TOTAL U.S.,Organic,2015
11/15/2015,$1.60,511347,109494,225216,3600,173037,120816,52221,0,TOTAL U.S.,Organic,2015
11/8/2015,$1.54,605197,167255,249161,4458,184323,124420,59903,0,TOTAL U.S.,Organic,2015
11/1/2015,$1.47,647789,113380,262560,6583,265266,139244,126022,0,TOTAL U.S.,Organic,2015
10/25/2015,$1.62,560831,109006,244223,6181,201420,116815,84605,0,TOTAL U.S.,Organic,2015
10/18/2015,$1.71,518035,108698,224038,5200,180099,101576,78523,0,TOTAL U.S.,Organic,2015
10/11/2015,$1.69,519893,93015,230654,4792,191432,101954,89478,0,TOTAL U.S.,Organic,2015
10/4/2015,$1.72,557393,95394,269237,4093,188669,106372,82297,0,TOTAL U.S.,Organic,2015
9/27/2015,$1.75,501815,114590,238175,4547,144503,81095,63408,0,TOTAL U.S.,Organic,2015
9/20/2015,$1.77,515241,126318,244951,4881,139091,91117,47974,0,TOTAL U.S.,Organic,2015
9/13/2015,$1.80,552060,133928,251787,5154,161190,108343,52848,0,TOTAL U.S.,Organic,2015
9/6/2015,$1.78,593797,132182,271785,5891,183940,122147,61793,0,TOTAL U.S.,Organic,2015
8/30/2015,$1.66,670006,150925,325443,5570,188068,113122,74946,0,TOTAL U.S.,Organic,2015
8/23/2015,$1.72,666276,176724,298093,5985,185475,119991,65484,0,TOTAL U.S.,Organic,2015
8/16/2015,$1.75,644690,150877,310230,6215,177368,107594,69774,0,TOTAL U.S.,Organic,2015
8/9/2015,$1.00,625259,170184,269330,6905,178838,126058,52779,0,TOTAL U.S.,Organic,2015
8/2/2015,$1.00,573873,164126,263359,5115,141271,93120,48151,0,TOTAL U.S.,Organic,2015
7/26/2015,$1.00,580826,169940,266249,4391,140244,71807,68436,0,TOTAL U.S.,Organic,2015
7/19/2015,$1.00,650389,159752,317728,4758,168149,81667,86482,0,TOTAL U.S.,Organic,2015
7/12/2015,$1.00,608845,178871,267353,5093,157526,80220,77305,0,TOTAL U.S.,Organic,2015
7/5/2015,$1.00,668233,205073,304597,6251,152309,88261,64048,0,TOTAL U.S.,Organic,2015
6/28/2015,$1.64,659947,192182,332739,5957,129069,80006,49062,0,TOTAL U.S.,Organic,2015
6/21/2015,$1.66,638193,202071,304368,6264,125489,76906,48583,0,TOTAL U.S.,Organic,2015
6/14/2015,$1.68,646098,203022,278912,6902,157263,106154,51109,0,TOTAL U.S.,Organic,2015
6/7/2015,$1.67,640449,200483,264483,6286,169196,109860,59336,0,TOTAL U.S.,Organic,2015
5/31/2015,$1.58,716943,205250,333301,6835,171557,117665,53892,0,TOTAL U.S.,Organic,2015
5/24/2015,$1.59,714266,234692,293554,6911,179109,116181,62928,0,TOTAL U.S.,Organic,2015
5/17/2015,$1.50,761973,246278,312193,22024,181477,120662,60815,0,TOTAL U.S.,Organic,2015
5/10/2015,$1.42,861671,251602,349908,6213,253948,127774,126174,0,TOTAL U.S.,Organic,2015
5/3/2015,$1.37,912682,323884,380651,8952,199196,119498,79697,0,TOTAL U.S.,Organic,2015
4/26/2015,$1.45,872239,321733,379382,6150,164974,113576,51398,0,TOTAL U.S.,Organic,2015
4/19/2015,$1.59,675908,215284,301784,6466,152375,113428,38947,0,TOTAL U.S.,Organic,2015
4/12/2015,$1.53,810018,202491,428607,6179,172740,117569,55171,0,TOTAL U.S.,Organic,2015
4/5/2015,$1.63,661842,197747,275596,6435,182065,131693,50372,0,TOTAL U.S.,Organic,2015
3/29/2015,$1.60,674551,193274,324920,5794,150563,113704,36860,0,TOTAL U.S.,Organic,2015
3/22/2015,$1.49,682640,237139,320354,5291,119856,83555,36301,0,TOTAL U.S.,Organic,2015
3/15/2015,$1.50,644585,235569,258476,5309,145231,109325,35906,0,TOTAL U.S.,Organic,2015
3/8/2015,$1.49,783913,253078,327972,5659,197204,169303,27901,0,TOTAL U.S.,Organic,2015
3/1/2015,$1.40,814485,361997,275459,5556,171473,148488,22985,0,TOTAL U.S.,Organic,2015
2/22/2015,$1.51,673447,272595,230343,4884,165625,133315,32311,0,TOTAL U.S.,Organic,2015
2/15/2015,$1.58,616177,207651,228653,4950,174923,140602,34321,0,TOTAL U.S.,Organic,2015
2/8/2015,$1.48,730874,215658,273898,5317,236002,179887,56114,0,TOTAL U.S.,Organic,2015
2/1/2015,$1.36,740897,302561,259286,5852,173197,129953,43244,0,TOTAL U.S.,Organic,2015
1/25/2015,$1.53,556369,207495,212312,4754,131808,95965,35843,0,TOTAL U.S.,Organic,2015
1/18/2015,$1.42,713120,254320,311811,4021,142969,101850,41118,0,TOTAL U.S.,Organic,2015
1/11/2015,$1.42,669529,270967,260972,3830,133760,106844,26916,0,TOTAL U.S.,Organic,2015
1/4/2015,$1.46,612910,233286,216611,4371,158642,115069,43573,0,TOTAL U.S.,Organic,2015
12/27/2015,$1.83,990,8,89,0,893,893,0,0,Albany,Organic,2015
12/20/2015,$1.89,1163,30,172,0,961,961,0,0,Albany,Organic,2015
12/13/2015,$1.85,996,10,179,0,807,807,0,0,Albany,Organic,2015
12/6/2015,$1.84,1158,90,104,0,964,949,15,0,Albany,Organic,2015
11/29/2015,$1.94,832,0,95,0,737,737,0,0,Albany,Organic,2015
11/22/2015,$1.94,859,14,84,0,761,756,5,0,Albany,Organic,2015
11/15/2015,$1.89,1209,21,238,0,950,950,0,0,Albany,Organic,2015
11/8/2015,$1.88,1332,20,351,0,961,961,0,0,Albany,Organic,2015
11/1/2015,$1.88,1022,11,138,0,873,873,0,0,Albany,Organic,2015
10/25/2015,$1.83,1162,49,149,0,964,964,0,0,Albany,Organic,2015
10/18/2015,$1.97,969,10,158,0,801,801,0,0,Albany,Organic,2015
10/11/2015,$1.90,1170,29,88,0,1053,1035,18,0,Albany,Organic,2015
10/4/2015,$1.98,1146,6,165,0,975,965,10,0,Albany,Organic,2015
9/27/2015,$1.98,814,14,140,0,660,660,0,0,Albany,Organic,2015
9/20/2015,$1.98,774,43,228,0,503,503,0,0,Albany,Organic,2015
9/13/2015,$1.99,903,14,105,0,784,784,0,0,Albany,Organic,2015
9/6/2015,$1.86,1169,30,96,0,1043,1043,0,0,Albany,Organic,2015
8/30/2015,$1.88,1239,17,65,0,1157,1157,0,0,Albany,Organic,2015
8/23/2015,$1.87,1276,24,98,0,1153,1153,0,0,Albany,Organic,2015
8/16/2015,$2.00,1467,25,168,0,1274,1274,0,0,Albany,Organic,2015
8/9/2015,$1.88,1421,80,107,0,1235,1235,0,0,Albany,Organic,2015
8/2/2015,$2.00,1224,18,104,0,1103,1103,0,0,Albany,Organic,2015
7/26/2015,$2.01,1449,99,165,0,1185,1185,0,0,Albany,Organic,2015
7/19/2015,$2.08,1076,51,112,0,913,913,0,0,Albany,Organic,2015
7/12/2015,$2.01,1175,34,92,0,1049,1049,0,0,Albany,Organic,2015
7/5/2015,$2.04,1573,51,184,0,1339,1339,0,0,Albany,Organic,2015
6/28/2015,$2.02,1201,22,125,0,1054,1054,0,0,Albany,Organic,2015
6/21/2015,$2.09,1054,18,108,0,928,928,0,0,Albany,Organic,2015
6/14/2015,$2.03,1542,79,211,0,1252,1252,0,0,Albany,Organic,2015
6/7/2015,$1.93,1547,26,126,0,1396,1396,0,0,Albany,Organic,2015
5/31/2015,$1.90,1752,82,105,0,1564,1564,0,0,Albany,Organic,2015
5/24/2015,$1.93,1629,24,184,0,1421,1421,0,0,Albany,Organic,2015
5/17/2015,$1.87,1881,20,213,0,1648,1648,0,0,Albany,Organic,2015
5/10/2015,$1.98,2117,47,524,0,1547,1547,0,0,Albany,Organic,2015
5/3/2015,$2.03,1799,58,131,0,1610,1610,0,0,Albany,Organic,2015
4/26/2015,$1.90,930,27,31,0,872,872,0,0,Albany,Organic,2015
4/19/2015,$1.96,1516,18,102,0,1396,1396,0,0,Albany,Organic,2015
4/12/2015,$1.76,1635,52,93,0,1489,1489,0,0,Albany,Organic,2015
4/5/2015,$1.93,1526,16,203,0,1308,1308,0,0,Albany,Organic,2015
3/29/2015,$1.93,1082,25,173,0,884,884,0,0,Albany,Organic,2015
3/22/2015,$1.86,1375,41,327,0,1008,1008,0,0,Albany,Organic,2015
3/15/2015,$1.79,1474,19,165,0,1290,1290,0,0,Albany,Organic,2015
3/8/2015,$1.79,1626,50,331,0,1245,1245,0,0,Albany,Organic,2015
3/1/2015,$1.76,1663,33,105,0,1525,1525,0,0,Albany,Organic,2015
2/22/2015,$1.82,1152,11,32,0,1109,1109,0,0,Albany,Organic,2015
2/15/2015,$1.81,1182,23,83,0,1077,1077,0,0,Albany,Organic,2015
2/8/2015,$1.59,1771,27,153,0,1591,1591,0,0,Albany,Organic,2015
2/1/2015,$1.83,1229,33,99,0,1096,1096,0,0,Albany,Organic,2015
1/25/2015,$1.89,1116,15,149,0,952,952,0,0,Albany,Organic,2015
1/18/2015,$1.93,1118,8,179,0,932,932,0,0,Albany,Organic,2015
1/11/2015,$1.77,1183,39,305,0,838,838,0,0,Albany,Organic,2015
1/4/2015,$1.79,1374,57,154,0,1163,1163,0,0,Albany,Organic,2015
12/27/2015,$1.84,3195,1366,1653,0,176,103,73,0,Atlanta,Organic,2015
12/20/2015,$1.89,3974,2001,1926,0,47,37,11,0,Atlanta,Organic,2015
12/13/2015,$1.78,3611,1589,1582,0,440,208,231,0,Atlanta,Organic,2015
12/6/2015,$1.48,4400,1359,1736,0,1306,130,1176,0,Atlanta,Organic,2015
11/29/2015,$1.37,5206,1341,2104,0,1761,103,1657,0,Atlanta,Organic,2015
11/22/2015,$1.88,4016,1766,2096,0,154,70,84,0,Atlanta,Organic,2015
11/15/2015,$1.85,3888,1643,1662,0,583,470,113,0,Atlanta,Organic,2015
11/8/2015,$1.74,5318,1905,2048,0,1365,843,522,0,Atlanta,Organic,2015
11/1/2015,$1.79,5445,2074,2537,0,834,290,544,0,Atlanta,Organic,2015
10/25/2015,$1.87,5477,2441,2685,0,351,180,171,0,Atlanta,Organic,2015
